CustomerID,Recency,Frequency,Monetary,Cluster,Target
12581.0,-0.5253503523749414,-0.4250965025587132,-0.2065549989896402,0,1
12582.0,1.4645971072543602,-0.2951776193616089,-0.17165922456815144,1,0
12583.0,-0.8953405835622991,1.3937678622007466,0.5815532439444171,0,1
12584.0,-0.8853408475842623,0.6142545630181209,0.03158404581422188,0,1
12585.0,1.4145984273641767,-0.2951776193616089,-0.0015761185929986602,1,0
12586.0,-0.7553442798697854,-0.4250965025587132,-0.20664066691983163,0,1
12587.0,-0.8453419036721156,-0.4250965025587132,-0.2125306152631239,0,1
12588.0,-0.5353500883529781,-0.4250965025587132,-0.20464249026237924,0,1
12589.0,-0.6353474481333451,-0.2951776193616089,-0.15660392026489672,0,1
12590.0,1.1846044998693328,-0.2951776193616089,0.8689168589221784,1,0
12591.0,2.244576513541222,-0.4250965025587132,-0.17816887469217924,1,0
12592.0,-0.0053640815170334765,-0.2951776193616089,-0.1798655447381786,0,0
12593.0,0.16463143010959028,-0.16525873616450468,-0.18203505725601388,0,0
12594.0,-0.5453498243310149,0.7441734462152251,0.1428488860045558,0,1
12596.0,-0.4153532566165378,-0.2951776193616089,-0.1597647331178044,0,1
12597.0,-0.7353448079137119,-0.03533985296740041,0.19547347169358548,0,1
12598.0,-0.8253424317160422,0.4843356798210166,0.107787338575294,0,1
12599.0,-0.6353474481333451,0.35441679662391234,-0.11366982382219784,0,1
12600.0,-0.6353474481333451,0.7441734462152251,0.06060989816181375,0,1
12601.0,0.9746100443305623,0.09457903022970385,-0.1643496362388296,1,0
12602.0,-0.3353553687922443,-0.4250965025587132,-0.21151595094709016,0,1
12603.0,-0.7053455999796019,-0.4250965025587132,-0.14631041779565987,0,1
12604.0,-0.13536064923151048,-0.2951776193616089,-0.20027231325209366,0,1
12607.0,-0.3253556328142076,-0.4250965025587132,-0.05282000426426756,0,1
12609.0,-0.14536038520954717,-0.16525873616450468,-0.1031816215116168,0,1
12610.0,-0.6953458640015652,0.09457903022970385,0.005037000589572014,0,1
12611.0,-0.4053535206385011,-0.4250965025587132,-0.09578636525210348,0,1
12612.0,-0.18535932912169392,-0.4250965025587132,-0.15022221575089514,0,1
12613.0,-0.3553548407483177,0.09457903022970385,0.14353422944608735,0,1
12614.0,1.8545868103977912,-0.4250965025587132,-0.1934389051061736,1,0
12615.0,-0.9053403195403357,-0.03533985296740041,0.026359414643065775,0,1
12616.0,0.0246351264170766,-0.2951776193616089,-0.1491919754475539,0,0
12617.0,-0.6353474481333451,-0.4250965025587132,-0.18899641101196013,0,1
12618.0,-0.7053455999796019,-0.4250965025587132,-0.20882464285445249,0,1
12619.0,-0.7653440158478221,0.6142545630181209,0.1765619979611938,0,1
12620.0,-0.7753437518258587,-0.16525873616450468,-0.07953282249669046,0,1
12621.0,-0.9053403195403357,2.043362278186268,1.2945206989658806,0,1
12622.0,1.3945989554081033,-0.4250965025587132,-0.20851423567882374,1,0
12623.0,1.8345873384417177,-0.4250965025587132,-0.19460710415423874,1,0
12624.0,0.1346322221754802,-0.2951776193616089,-0.15722139690458828,0,0
12625.0,1.1946042358473694,-0.2951776193616089,0.07004227104704831,1,0
12626.0,-0.6953458640015652,0.6142545630181209,0.5080234581476312,0,1
12627.0,-0.8153426957380054,0.35441679662391234,0.2697164151949521,0,1
12628.0,-0.8853408475842623,-0.16525873616450468,-0.14105240950884476,0,1
12630.0,-0.8253424317160422,-0.2951776193616089,-0.08715726828372894,0,1
12631.0,-0.3553548407483177,-0.4250965025587132,-0.15729148884747218,0,1
12633.0,-0.3353553687922443,-0.03533985296740041,0.012206405033126089,0,1
12635.0,-0.02536355347310686,-0.2951776193616089,-0.04061844334985764,0,1
12637.0,-0.25535748096795075,0.4843356798210166,0.44142721184374234,0,1
12638.0,-0.5953485042211982,-0.4250965025587132,-0.15382138138945772,0,1
12639.0,1.4645971072543602,-0.4250965025587132,-0.17446957770663962,1,0
12640.0,-0.6853461280235285,-0.16525873616450468,-0.09787132241026926,0,1
12641.0,0.22462984597781044,-0.4250965025587132,-0.20786894477608298,0,0
12642.0,-0.6753463920454919,-0.16525873616450468,-0.1158193100706377,0,1
12643.0,0.3546264136922874,0.2244979134268081,0.14356315627965846,0,0
12644.0,0.3746258856483608,-0.4250965025587132,-0.1753807729641304,0,0
12645.0,-0.5853487682431616,-0.03533985296740041,-0.031050336860943148,0,1
12646.0,-0.8753411116062256,-0.2951776193616089,-0.07869171918208356,0,1
12647.0,-0.7053455999796019,1.0040112126094336,0.18563834827939898,0,1
12648.0,0.6246192850992781,-0.4250965025587132,-0.1931663253282917,1,0
12649.0,0.1446319581535169,-0.16525873616450468,-0.15918174616429379,0,0
12650.0,-0.8953405835622991,-0.4250965025587132,-0.1935679632867217,0,1
12651.0,2.4245717611458826,-0.4250965025587132,-0.2158683268290243,1,0
12652.0,2.3845728172337357,-0.4250965025587132,-0.12619736789954403,1,0
12653.0,0.5646208692310579,-0.2951776193616089,0.017309766017387797,1,0
12654.0,-0.8153426957380054,0.09457903022970385,-0.16157711049808832,0,1
12656.0,-0.7553442798697854,0.09457903022970385,0.2221696013681789,0,1
12657.0,-0.8153426957380054,-0.03533985296740041,-0.045736267750904926,0,1
12658.0,-0.7353448079137119,-0.4250965025587132,-0.15222373011991341,0,1
12659.0,-0.6253477121553084,-0.4250965025587132,-0.21835158423405418,0,1
12660.0,-0.8153426957380054,-0.4250965025587132,-0.20128252728603954,0,1
12662.0,-0.9153400555183724,0.8740923294123294,0.1997635436262895,0,1
12664.0,-0.8453419036721156,0.6142545630181209,0.3145919471984831,0,1
12665.0,2.3245744013655156,-0.4250965025587132,-0.22154243649105498,1,0
12667.0,-0.345355104770281,-0.4250965025587132,-0.15955779500071857,0,1
12668.0,-0.8053429597599688,-0.03533985296740041,0.19502065549114503,0,1
12669.0,0.5846203411871314,-0.16525873616450468,0.07674105815981043,1,0
12670.0,-0.8253424317160422,0.09457903022970385,0.10478006045441776,0,1
12672.0,2.374573081255699,-0.4250965025587132,-0.20341866268821576,1,0
12673.0,-0.8753411116062256,-0.2951776193616089,-0.16062697527232866,0,1
12674.0,-0.5353500883529781,-0.03533985296740041,-0.009308483720667931,0,1
12676.0,-0.6753463920454919,0.2244979134268081,-0.08042510405530783,0,1
12678.0,-0.505350880418868,1.0040112126094336,1.7327388635876424,0,1
12679.0,-0.3353553687922443,-0.03533985296740041,-0.10472030654349689,0,1
12680.0,-0.9153400555183724,-0.03533985296740041,-0.13255793357362824,0,1
12681.0,-0.7753437518258587,2.303200044580476,1.3054094266643699,0,1
12682.0,-0.8853408475842623,3.4724699933544145,1.138599503164843,0,1
12683.0,-0.8853408475842623,1.3937678622007466,0.7145265601593672,0,1
12684.0,-0.8453419036721156,0.35441679662391234,0.02551831132845888,0,1
12685.0,-0.6453471841113817,0.2244979134268081,0.08998621022382518,0,1
12686.0,2.79456199233324,-0.4250965025587132,-0.21863417714663375,1,0
12688.0,0.21463010999977375,-0.4250965025587132,0.3136941027872559,0,0
12689.0,-0.6653466560674551,-0.2951776193616089,-0.08974621988834572,0,1
12690.0,1.1346058199791493,-0.4250965025587132,-0.18527152490441529,1,0
12691.0,-0.6453471841113817,0.2244979134268081,-0.11331157611412453,0,1
12693.0,0.3446266777142507,-0.03533985296740041,-0.13332560723378534,0,0
12694.0,-0.22535827303384068,-0.2951776193616089,-0.131794710195559,0,1
12695.0,-0.8553416396501522,-0.03533985296740041,-0.16378890069575833,0,1
12697.0,-0.6353474481333451,-0.16525873616450468,-0.12201299016642686,0,1
12700.0,-0.8453419036721156,-0.03533985296740041,0.3210570945016321,0,1
12701.0,-0.1253609132534738,-0.2951776193616089,-0.1398007676716321,0,1
12702.0,-0.7253450719356752,-0.4250965025587132,-0.20418633634837288,0,1
12703.0,-0.215358537055804,-0.4250965025587132,-0.1970046936290772,0,1
12704.0,-0.8553416396501522,0.4843356798210166,0.031883327284630954,0,1
12705.0,-0.7753437518258587,0.6142545630181209,0.5355940682524905,0,1
12707.0,1.9945831140903048,-0.4250965025587132,-0.16141690034292508,1,0
12708.0,-0.6253477121553084,0.7441734462152251,0.07327873869544971,0,1
12709.0,-0.7753437518258587,1.3937678622007466,0.8547048830745745,0,1
12710.0,0.04463459837314998,-0.16525873616450468,-0.1007150526644164,0,0
12712.0,-0.6353474481333451,1.133930095806538,0.2605488340939457,0,1
12713.0,-0.9153400555183724,-0.4250965025587132,-0.1341444591379529,0,1
12714.0,-0.8353421676940789,0.09457903022970385,0.29534225202741343,0,1
12715.0,0.1346322221754802,-0.4250965025587132,-0.18918221028912857,0,0
12716.0,-0.8853408475842623,-0.2951776193616089,-0.11134343886076525,0,1
12717.0,0.5846203411871314,-0.2951776193616089,-0.11384783510571252,1,0
12718.0,-0.215358537055804,-0.4250965025587132,-0.20204463809358678,0,1
12719.0,-0.8753411116062256,-0.2951776193616089,-0.15679639496519696,0,1
12720.0,-0.8953405835622991,2.692956694171789,0.41470660561766565,0,1
12721.0,-0.6053482401992349,0.2244979134268081,0.06696156327172223,0,1
12722.0,-0.07536223336329032,-0.03533985296740041,-0.11755825779647179,0,1
12723.0,-0.8853408475842623,0.09457903022970385,-0.14788247994319892,0,1
12724.0,-0.8753411116062256,-0.03533985296740041,-0.11379999457326795,0,1
12725.0,2.784562256355203,-0.4250965025587132,-0.18095586384970608,1,0
12726.0,-0.6453471841113817,0.35441679662391234,0.06172914410691235,0,1
12727.0,-0.8153426957380054,0.35441679662391234,0.21432931689987883,0,1
12728.0,-0.215358537055804,-0.03533985296740041,-0.13550402031579634,0,1
12729.0,0.21463010999977375,-0.4250965025587132,-0.17815107356382776,0,0
12731.0,-0.6853461280235285,1.0040112126094336,1.8737516143943247,0,1
12732.0,0.8746126845501954,-0.4250965025587132,-0.20226603962745818,1,0
12733.0,1.4145984273641767,-0.4250965025587132,-0.18583448558853047,1,0
12734.0,2.604567008750543,-0.4250965025587132,-0.21626885221693232,1,0
12735.0,2.2245770415851487,-0.2951776193616089,-0.1418189705984799,1,0
12736.0,2.4045722891898094,-0.4250965025587132,-0.20251748056542268,1,0
12738.0,2.79456199233324,-0.4250965025587132,-0.21126784772069157,1,0
12739.0,-0.14536038520954717,-0.2951776193616089,-0.11584378662212097,0,1
12740.0,-0.28535668890206084,-0.4250965025587132,-0.1809781152601454,0,1
12743.0,0.41462482956050756,-0.2951776193616089,-0.16775743974761392,0,0
12744.0,-0.4053535206385011,0.35441679662391234,2.138919447458848,0,1
12747.0,-0.9053403195403357,0.8740923294123294,0.23828407280834607,0,1
12748.0,-0.9153400555183724,26.598031202438975,3.523006129888516,2,1
12749.0,-0.8853408475842623,0.09457903022970385,0.2265876189109091,0,1
12750.0,0.3646261496703241,-0.4250965025587132,-0.1978580352194257,0,0
12752.0,-0.11536117727543709,-0.4250965025587132,0.2572834396119731,0,1
12753.0,-0.6953458640015652,0.2244979134268081,2.15561913099357,0,1
12754.0,1.4345978993202502,-0.16525873616450468,0.10641442655118695,1,0
12755.0,1.8845860183319012,-0.2951776193616089,0.19555468934168907,1,0
12756.0,-0.05536276140721694,-0.4250965025587132,-0.21608194036924191,0,1
12757.0,-0.7653440158478221,1.133930095806538,0.6456061540350899,0,1
12758.0,0.24462931793388382,-0.2951776193616089,0.08203244356228453,0,0
12759.0,-0.4053535206385011,-0.16525873616450468,-0.05816813076336197,0,1
12762.0,-0.8453419036721156,-0.2951776193616089,-0.01732789204300463,0,1
12763.0,0.4546237734726543,-0.2951776193616089,-0.1735817464301101,0,0
12764.0,2.244576513541222,-0.4250965025587132,-0.04009553520453324,1,0
12766.0,-0.8853408475842623,0.35441679662391234,0.5490939989660356,0,1
12769.0,1.4645971072543602,-0.4250965025587132,-0.10131806588732242,1,0
12770.0,1.1846044998693328,-0.4250965025587132,-0.07819328758824243,1,0
12772.0,-0.3253556328142076,-0.4250965025587132,-0.1292580494054747,0,1
12775.0,-0.7553442798697854,0.09457903022970385,-0.07434490615275928,0,1
12778.0,-0.7253450719356752,0.2244979134268081,-0.1370727447517695,0,1
12779.0,-0.5453498243310149,0.4843356798210166,0.21440274655432867,0,1
12781.0,-0.28535668890206084,-0.2951776193616089,-0.13657097544636249,0,1
12782.0,-0.8753411116062256,0.09457903022970385,0.03077965732683988,0,1
12783.0,-0.9053403195403357,0.2244979134268081,0.019096554275666474,0,1
12784.0,-0.8353421676940789,-0.2951776193616089,-0.16464335485662882,0,1
12785.0,2.714564104508946,-0.4250965025587132,-0.19384499334669145,1,0
12787.0,-0.8253424317160422,-0.16525873616450468,-0.1769661859579331,0,1
12789.0,-0.2753569529240241,-0.4250965025587132,-0.21833267053518077,0,1
12790.0,0.9946095162866356,-0.4250965025587132,-0.19240198937970052,1,0
12791.0,2.814561464289313,-0.4250965025587132,-0.20712352252636523,1,0
12792.0,1.6445923548590207,-0.4250965025587132,-0.18398873109258757,1,0
12793.0,2.4245717611458826,-0.2951776193616089,-0.16786313394720073,1,0
12794.0,-0.39535378466046445,-0.2951776193616089,-0.13282495049890028,0,1
12795.0,-0.7353448079137119,-0.4250965025587132,-0.18065769494981895,0,1
12797.0,2.73456357646502,-0.4250965025587132,-0.20028900180992318,1,0
12798.0,-0.8253424317160422,-0.16525873616450468,0.5476932726788794,0,1
12802.0,0.9446108363964523,-0.4250965025587132,-0.18098034040118935,1,0
12808.0,-0.5553495603090515,-0.16525873616450468,-0.17474215748452146,0,1
12809.0,0.854613212594122,-0.4250965025587132,-0.17411244256908828,1,0
12811.0,1.6845912987711673,-0.16525873616450468,-0.17127093745598507,1,0
12812.0,-0.47535167248475796,-0.4250965025587132,-0.2030025613130002,0,1
